date,source,medium,campaign,cost,impressions,clicks,users,revenue
1/16/2024,(direct),(none),solution_marketing,$29.90,2202,2092,232,$235.14
1/7/2024,app.amplemarket.com,paid,(referral),$14.56,2201,1857,833,$469.54
1/4/2024,meta,(none),(referral),$10.16,3479,2889,187,$552.43
1/26/2024,momentum.com,organic,chrome_launch_switch,$17.91,2246,1278,411,$321.06
1/12/2024,google,referral,service_strategy,$89.98,5622,5502,323,$599.07
1/28/2024,chrome_launch_switch,paid,chrome_launch_switch,$88.26,2309,1918,181,$839.76
1/24/2024,google,organic,service_strategy,$70.28,2250,1821,857,$284.41
1/27/2024,(direct),referral,service_strategy,$95.82,1693,1440,245,$685.69
1/16/2024,yandex.ru,social,(direct),$70.09,1859,1362,480,$129.74
1/12/2024,gdmsugar.gartner.com,organic,service_strategy,$94.81,9951,9741,175,$815.49
1/26/2024,gdmsugar.gartner.com,organic,(organic),$73.74,8578,7931,679,$595.87
1/14/2024,gdmsugar.gartner.com,referral,solution_marketing,$74.21,9081,8764,956,$509.22
1/14/2024,momentum.com,social,solution_data,$74.37,9321,8432,411,$718.96
1/25/2024,boards.greenhouse.io,paid,(organic),$90.89,1415,987,779,$426.40
1/6/2024,gdmsugar.gartner.com,organic,(direct),$59.27,4177,3993,794,$661.68
1/1/2024,brightedge--c.vf.force.com,(none),chrome_launch_switch,$90.85,2140,1868,942,$637.44
1/29/2024,google,paid,solution_data,$90.12,6870,6170,490,$732.22
1/12/2024,boards.greenhouse.io,(none),(referral),$34.48,9645,8975,585,$839.40
1/11/2024,boards.greenhouse.io,social,service_strategy,$36.18,5334,4481,505,$457.22
1/1/2024,(direct),organic,(referral),$33.70,8200,7305,942,$347.92
1/18/2024,enterprisemarketingportal.google,referral,chrome_launch_switch,$93.41,9269,8492,614,$199.54
1/20/2024,linkedin.com,referral,solution_data,$30.44,2311,1704,873,$634.91
1/23/2024,linkedin.com,referral,christmas_cmp,$25.36,5860,5090,616,$251.23
1/13/2024,gdmsugar.gartner.com,paid,service_strategy,$87.24,1664,1435,921,$399.59
1/19/2024,momentum.com,(none),solution_data,$95.45,7669,6756,465,$194.37
1/21/2024,boards.greenhouse.io,paid,(organic),$46.40,9599,9185,619,$563.82
1/23/2024,gdmsugar.gartner.com,organic,chrome_launch_switch,$33.42,9129,8971,301,$778.67
1/20/2024,bing,paid,solution_data,$56.26,8826,8312,188,$618.04
1/4/2024,meta,paid,solution_marketing,$28.09,5199,4734,446,$574.22
1/18/2024,chrome_launch_switch,paid,solution_data,$60.83,5375,4411,609,$997.87
1/9/2024,chrome_launch_switch,social,(referral),$48.75,6966,6257,497,$592.22
1/5/2024,bing,referral,service_strategy,$56.09,7807,7142,671,$453.76
1/25/2024,brightedge--c.vf.force.com,(none),(referral),$49.02,9029,8350,759,$764.84
1/1/2024,meta,referral,chrome_launch_switch,$94.63,6791,6015,905,$639.35
1/14/2024,boards.greenhouse.io,paid,solution_marketing,$24.77,9260,9218,594,$880.99
1/8/2024,linkedin.com,organic,solution_data,$14.90,5400,5004,661,$537.12
1/28/2024,chrome_launch_switch,(none),solution_data,$21.53,9994,9805,852,$824.64
1/29/2024,app.amplemarket.com,referral,solution_marketing,$95.54,8701,8236,475,$922.35
1/26/2024,enterprisemarketingportal.google,organic,(direct),$50.82,3091,2570,495,$532.78
1/9/2024,linkedin.com,organic,christmas_cmp,$70.09,1653,926,598,$674.54
1/21/2024,meta,(none),service_strategy,$14.16,7146,6372,493,$930.38
1/21/2024,bing,(none),solution_data,$54.00,8234,7792,927,$694.32
1/5/2024,momentum.com,paid,(referral),$91.21,7289,6386,647,$529.22
1/5/2024,gdmsugar.gartner.com,referral,service_strategy,$33.33,7169,6255,749,$416.22
1/29/2024,yandex.ru,paid,(direct),$39.48,6153,5277,291,$438.84
1/16/2024,momentum.com,(none),solution_marketing,$26.20,3637,2645,725,$399.61
1/26/2024,chrome_launch_switch,paid,chrome_launch_switch,$26.67,7195,6375,433,$840.72
1/25/2024,chrome_launch_switch,organic,christmas_cmp,$92.83,3885,3367,965,$954.55
1/26/2024,yandex.ru,organic,service_strategy,$57.74,7146,6483,327,$921.45
1/2/2024,yandex.ru,organic,(direct),$22.73,7832,7184,276,$952.27
1/25/2024,linkedin.com,social,chrome_launch_switch,$89.62,8108,7891,670,$871.21
1/2/2024,boards.greenhouse.io,organic,(direct),$44.82,2229,1901,779,$409.41
1/24/2024,google,paid,chrome_launch_switch,$15.16,8922,8693,713,$549.21
1/16/2024,chrome_launch_switch,referral,service_strategy,$94.19,1120,480,680,$533.51
1/8/2024,enterprisemarketingportal.google,organic,(referral),$36.40,6902,6166,531,$669.64
1/13/2024,(direct),organic,chrome_launch_switch,$30.79,5258,4684,647,$347.09
1/3/2024,bing,social,(organic),$80.87,4264,3700,638,$652.00
1/11/2024,linkedin.com,paid,chrome_launch_switch,$78.13,5770,5561,911,$928.62
1/19/2024,boards.greenhouse.io,social,christmas_cmp,$64.66,8321,8264,609,$558.27
1/28/2024,google,(none),chrome_launch_switch,$83.98,8551,8291,205,$240.46
1/17/2024,gdmsugar.gartner.com,paid,(organic),$76.70,5855,5034,178,$647.51
1/9/2024,yandex.ru,(none),solution_data,$68.58,1106,543,627,$508.37
1/21/2024,(direct),organic,service_strategy,$79.61,4571,3968,233,$287.44
1/3/2024,boards.greenhouse.io,(none),(organic),$95.96,1167,839,309,$392.69
1/15/2024,app.amplemarket.com,(none),service_strategy,$10.39,3530,3329,257,$819.25
1/4/2024,chrome_launch_switch,referral,service_strategy,$63.18,6365,5898,580,$545.79
1/25/2024,linkedin.com,social,solution_marketing,$31.62,6050,5577,963,$299.34
1/12/2024,gdmsugar.gartner.com,social,solution_data,$61.27,4362,3455,719,$503.50
1/21/2024,gdmsugar.gartner.com,(none),(organic),$11.46,1837,1058,372,$592.46
1/10/2024,gdmsugar.gartner.com,(none),(organic),$75.19,1943,1603,119,$231.55
1/29/2024,yandex.ru,referral,(direct),$68.83,9585,9009,689,$811.26
1/1/2024,enterprisemarketingportal.google,paid,christmas_cmp,$41.37,3618,3436,853,$508.89
1/20/2024,(direct),paid,service_strategy,$26.96,5335,4744,562,$501.36
1/11/2024,brightedge--c.vf.force.com,paid,solution_marketing,$37.74,4302,3654,316,$968.91
1/4/2024,brightedge--c.vf.force.com,referral,christmas_cmp,$71.58,4722,3886,603,$310.21
1/1/2024,chrome_launch_switch,paid,(direct),$47.33,7420,6603,950,$449.63
1/8/2024,gdmsugar.gartner.com,paid,christmas_cmp,$81.78,5618,5073,186,$579.51
1/27/2024,(direct),referral,solution_data,$39.37,5739,4791,874,$611.46
1/29/2024,google,referral,solution_data,$12.97,7622,7500,762,$457.63
1/17/2024,google,paid,service_strategy,$84.17,6841,5869,199,$594.57
1/18/2024,gdmsugar.gartner.com,organic,service_strategy,$65.01,2065,1738,843,$711.91
1/17/2024,(direct),social,solution_marketing,$94.44,8704,8468,921,$734.30
1/7/2024,bing,organic,christmas_cmp,$81.17,2546,2213,143,$465.59
1/1/2024,bing,(none),(direct),$17.34,6902,6681,281,$958.88
1/29/2024,enterprisemarketingportal.google,social,(referral),$32.48,3401,2938,915,$203.43
1/14/2024,linkedin.com,paid,(direct),$53.25,4844,4394,992,$982.13
1/15/2024,(direct),social,solution_marketing,$14.59,2777,2534,517,$209.77
1/8/2024,enterprisemarketingportal.google,social,solution_data,$83.34,5708,5704,490,$908.02
1/8/2024,gdmsugar.gartner.com,organic,(referral),$39.79,2150,1454,942,$819.74
1/13/2024,(direct),(none),(organic),$73.05,1993,1173,161,$751.75
1/20/2024,google,organic,(referral),$94.47,8473,7540,927,$746.66
1/5/2024,linkedin.com,organic,(direct),$24.39,3460,2821,481,$735.05
1/20/2024,boards.greenhouse.io,organic,(direct),$69.55,1277,1159,742,$634.04
1/18/2024,(direct),referral,solution_data,$31.30,6374,5865,305,$783.08
1/22/2024,brightedge--c.vf.force.com,paid,(organic),$83.91,7724,7185,921,$441.45
1/22/2024,linkedin.com,referral,christmas_cmp,$11.97,6187,5909,968,$204.85
1/9/2024,bing,(none),(referral),$15.56,4305,3338,678,$902.73
1/13/2024,yandex.ru,referral,solution_marketing,$15.02,8754,8121,230,$668.97
1/11/2024,enterprisemarketingportal.google,(none),service_strategy,$99.74,9552,9399,134,$290.75
1/28/2024,bing,social,solution_data,$78.46,9396,9272,834,$244.96
1/10/2024,bing,(none),solution_data,$61.78,3735,3368,228,$389.91
1/10/2024,enterprisemarketingportal.google,paid,christmas_cmp,$71.46,1076,1074,473,$119.96
1/20/2024,brightedge--c.vf.force.com,social,(direct),$34.69,6098,5469,282,$492.01
1/17/2024,momentum.com,referral,christmas_cmp,$41.09,5795,5325,769,$690.39
1/16/2024,yandex.ru,organic,(referral),$38.00,5030,4659,557,$157.67
1/20/2024,brightedge--c.vf.force.com,referral,(referral),$45.03,1966,1924,630,$667.13
1/26/2024,brightedge--c.vf.force.com,paid,(referral),$36.77,4609,4279,922,$630.76
1/14/2024,google,organic,(referral),$52.75,5140,4984,470,$579.63
1/27/2024,google,referral,chrome_launch_switch,$26.43,1420,1020,762,$297.88
1/25/2024,meta,paid,(referral),$24.25,1414,990,344,$178.34
1/5/2024,enterprisemarketingportal.google,social,solution_marketing,$15.78,5895,5559,257,$113.48
1/10/2024,gdmsugar.gartner.com,paid,christmas_cmp,$64.71,6350,6295,812,$113.00
1/22/2024,app.amplemarket.com,referral,(referral),$17.18,2389,1812,822,$207.61
1/29/2024,google,organic,christmas_cmp,$16.81,5960,5431,919,$183.62
1/13/2024,brightedge--c.vf.force.com,paid,chrome_launch_switch,$82.13,7984,7633,424,$627.76
1/5/2024,brightedge--c.vf.force.com,referral,solution_marketing,$20.68,3214,2610,556,$126.95
1/1/2024,gdmsugar.gartner.com,referral,christmas_cmp,$30.41,2411,2306,482,$445.23
1/27/2024,linkedin.com,(none),solution_data,$84.68,1294,1289,266,$512.99
1/3/2024,meta,paid,solution_data,$19.72,7760,7474,437,$446.41
1/6/2024,yandex.ru,paid,chrome_launch_switch,$48.25,1595,817,469,$685.56
1/29/2024,boards.greenhouse.io,(none),solution_data,$95.33,2908,2671,287,$542.64
1/27/2024,app.amplemarket.com,referral,(referral),$57.09,1739,1323,779,$203.22
1/3/2024,enterprisemarketingportal.google,paid,(organic),$80.65,8719,7831,460,$264.24
1/14/2024,linkedin.com,paid,chrome_launch_switch,$10.98,9086,8165,182,$911.41
1/19/2024,boards.greenhouse.io,paid,chrome_launch_switch,$15.87,6457,5822,504,$899.25
1/22/2024,linkedin.com,(none),(organic),$32.51,3826,3011,503,$117.13
1/14/2024,linkedin.com,paid,service_strategy,$55.16,5926,4986,239,$628.07
1/4/2024,bing,paid,christmas_cmp,$94.70,8617,7885,423,$695.70
1/2/2024,google,social,(organic),$53.95,6390,5763,882,$664.71
1/12/2024,gdmsugar.gartner.com,paid,solution_marketing,$65.19,8626,8538,901,$857.15
1/16/2024,(direct),paid,solution_marketing,$64.56,4825,4197,680,$566.85
1/24/2024,linkedin.com,paid,(direct),$55.89,6460,5792,751,$668.21
1/15/2024,google,paid,chrome_launch_switch,$91.02,7200,7099,334,$551.23
1/23/2024,(direct),(none),christmas_cmp,$18.99,7877,7390,612,$207.41
1/24/2024,boards.greenhouse.io,referral,solution_marketing,$47.26,2293,1988,306,$248.46
1/1/2024,linkedin.com,organic,service_strategy,$56.78,2395,2232,913,$573.24
1/27/2024,app.amplemarket.com,(none),(organic),$63.79,9105,8408,161,$449.35
1/16/2024,bing,paid,christmas_cmp,$42.25,3930,3517,162,$682.43
1/21/2024,linkedin.com,social,solution_data,$99.47,4818,4176,777,$413.24
1/4/2024,(direct),social,solution_data,$71.88,5395,5172,555,$384.17
1/28/2024,gdmsugar.gartner.com,organic,(referral),$98.01,6907,6084,687,$982.69
1/20/2024,google,paid,chrome_launch_switch,$94.20,5175,4745,410,$109.23
1/22/2024,bing,paid,(referral),$76.68,5112,4732,481,$661.54
1/22/2024,google,paid,christmas_cmp,$73.96,1164,832,374,$219.18
1/3/2024,(direct),organic,christmas_cmp,$99.70,1327,971,742,$113.41
1/19/2024,gdmsugar.gartner.com,referral,christmas_cmp,$53.27,5088,4349,320,$984.55
1/13/2024,bing,social,solution_data,$12.35,2634,2193,483,$117.72
1/18/2024,gdmsugar.gartner.com,(none),(organic),$72.87,7377,6461,858,$873.94
1/4/2024,boards.greenhouse.io,paid,service_strategy,$96.93,5682,4887,914,$588.61
1/25/2024,meta,(none),(referral),$82.50,9612,8763,203,$352.57
1/3/2024,google,(none),(organic),$25.68,3509,2995,531,$489.26
1/1/2024,(direct),organic,(organic),$44.47,3766,3554,440,$342.24
1/9/2024,chrome_launch_switch,(none),(direct),$24.69,2565,2271,701,$895.65
1/17/2024,gdmsugar.gartner.com,social,service_strategy,$20.72,1149,532,331,$631.61
1/6/2024,bing,social,(organic),$57.55,5924,5319,725,$851.80
1/3/2024,bing,(none),christmas_cmp,$90.69,8884,8374,447,$875.16
1/11/2024,enterprisemarketingportal.google,(none),solution_data,$60.52,1637,919,891,$537.13
1/9/2024,yandex.ru,organic,(direct),$57.60,3780,3594,771,$140.69
1/6/2024,momentum.com,referral,(referral),$30.93,5513,5359,606,$442.58
1/14/2024,gdmsugar.gartner.com,referral,(organic),$63.87,3176,2741,778,$270.60
1/20/2024,momentum.com,referral,chrome_launch_switch,$51.60,3623,3034,697,$801.83
1/17/2024,chrome_launch_switch,referral,solution_marketing,$68.17,3152,2747,695,$182.89
1/13/2024,(direct),referral,(referral),$36.67,8716,7827,876,$778.07
1/12/2024,(direct),paid,solution_marketing,$17.85,4230,3568,989,$770.90
1/23/2024,enterprisemarketingportal.google,referral,solution_marketing,$12.64,8275,7544,611,$718.62
1/19/2024,momentum.com,(none),solution_marketing,$91.61,9182,8643,805,$915.89
1/28/2024,app.amplemarket.com,(none),chrome_launch_switch,$77.02,5069,4687,720,$134.81
1/11/2024,meta,(none),(referral),$27.07,1589,1412,530,$166.78
1/23/2024,chrome_launch_switch,organic,solution_marketing,$32.07,8331,7906,635,$129.62
1/7/2024,meta,paid,solution_data,$22.01,3453,2969,178,$456.13
1/24/2024,chrome_launch_switch,paid,(organic),$12.49,3824,3641,324,$696.54
1/11/2024,bing,(none),solution_marketing,$75.24,2868,2436,727,$674.88
1/29/2024,bing,social,solution_marketing,$73.89,4764,4374,226,$627.22
1/27/2024,brightedge--c.vf.force.com,(none),solution_marketing,$11.58,8421,8053,910,$702.23
1/26/2024,bing,organic,solution_data,$67.82,7478,7198,654,$736.54
1/25/2024,yandex.ru,paid,solution_data,$52.72,9425,8842,445,$444.41
1/26/2024,chrome_launch_switch,social,service_strategy,$30.87,1678,1041,836,$856.44
1/26/2024,gdmsugar.gartner.com,referral,(organic),$25.21,4242,3386,227,$361.53
1/23/2024,brightedge--c.vf.force.com,referral,chrome_launch_switch,$25.74,1332,891,190,$728.33
1/20/2024,momentum.com,social,(organic),$51.95,9575,9487,816,$842.51
1/6/2024,linkedin.com,social,(direct),$51.75,2073,1561,372,$394.19
1/7/2024,brightedge--c.vf.force.com,social,(referral),$63.18,8568,7668,381,$809.84
1/13/2024,(direct),referral,solution_data,$68.44,8469,8079,287,$924.78
1/20/2024,boards.greenhouse.io,social,solution_data,$75.95,3710,3222,600,$289.17
1/6/2024,enterprisemarketingportal.google,(none),christmas_cmp,$52.14,9616,8851,662,$181.74
1/1/2024,meta,referral,(direct),$87.23,1048,339,766,$996.08
1/2/2024,yandex.ru,organic,(referral),$79.29,8430,7910,332,$464.09
1/8/2024,google,social,(direct),$13.46,6378,5993,870,$336.67
1/10/2024,momentum.com,social,(direct),$57.44,5303,4326,849,$491.66
1/18/2024,yandex.ru,referral,solution_data,$38.43,1359,975,577,$622.64
1/28/2024,(direct),social,(organic),$38.97,6624,5844,781,$299.29
1/14/2024,meta,organic,service_strategy,$26.10,1373,1012,403,$510.67
1/9/2024,google,organic,solution_marketing,$56.88,9499,8541,371,$519.00
1/18/2024,google,referral,(referral),$92.65,3307,3194,893,$981.61
1/29/2024,boards.greenhouse.io,organic,(direct),$43.52,5893,5387,521,$730.19
1/25/2024,bing,(none),(organic),$97.33,2837,2606,177,$980.87
1/19/2024,chrome_launch_switch,paid,(referral),$13.33,2154,1677,123,$451.11
1/28/2024,(direct),paid,chrome_launch_switch,$20.18,6026,5613,653,$405.72
1/17/2024,momentum.com,(none),service_strategy,$64.03,9414,8966,500,$470.14
1/16/2024,bing,paid,service_strategy,$91.64,4729,3883,810,$342.56
1/6/2024,enterprisemarketingportal.google,(none),(referral),$26.40,7725,7413,107,$283.42
1/2/2024,google,paid,solution_data,$51.50,6789,6531,966,$906.37
1/23/2024,app.amplemarket.com,referral,service_strategy,$85.41,3823,3034,981,$841.46
1/25/2024,chrome_launch_switch,paid,service_strategy,$27.54,8815,8388,219,$908.64
1/22/2024,app.amplemarket.com,social,chrome_launch_switch,$25.18,5282,4857,908,$358.49
1/23/2024,linkedin.com,referral,(direct),$27.72,7065,6327,790,$981.74
1/2/2024,google,referral,solution_data,$26.78,9773,8910,958,$267.41
1/23/2024,brightedge--c.vf.force.com,social,(organic),$78.91,9701,9231,376,$336.32
1/28/2024,enterprisemarketingportal.google,organic,(direct),$89.98,9442,9258,407,$765.76
1/28/2024,(direct),organic,service_strategy,$88.20,6647,5854,752,$707.28
1/9/2024,gdmsugar.gartner.com,organic,(organic),$74.56,9126,8917,517,$411.45
1/5/2024,boards.greenhouse.io,referral,solution_marketing,$50.08,9964,9192,593,$525.34
1/26/2024,momentum.com,paid,(organic),$93.74,5451,4531,542,$821.91
1/11/2024,enterprisemarketingportal.google,paid,(direct),$95.58,4833,3897,843,$476.65
1/14/2024,brightedge--c.vf.force.com,social,(referral),$79.57,3730,3305,147,$766.62
1/13/2024,app.amplemarket.com,paid,(referral),$19.91,7302,7158,605,$156.71
1/27/2024,momentum.com,paid,(referral),$75.86,4806,3933,222,$843.15
1/1/2024,app.amplemarket.com,(none),solution_data,$25.67,3777,3134,444,$113.90
1/18/2024,momentum.com,referral,(direct),$17.40,4817,4034,260,$353.32
1/20/2024,boards.greenhouse.io,paid,(referral),$93.53,6300,5692,849,$481.14
1/18/2024,brightedge--c.vf.force.com,referral,solution_data,$30.63,3024,2289,850,$471.40
1/5/2024,enterprisemarketingportal.google,organic,(direct),$98.90,4679,4606,746,$404.81
1/28/2024,momentum.com,organic,christmas_cmp,$13.19,1136,395,416,$732.98
1/9/2024,meta,social,chrome_launch_switch,$40.35,6716,5746,832,$393.21
1/23/2024,meta,paid,service_strategy,$61.03,6953,6363,439,$761.19
1/22/2024,enterprisemarketingportal.google,(none),(referral),$60.97,1795,856,610,$532.37
1/25/2024,yandex.ru,(none),(organic),$95.82,4745,4545,138,$729.28
1/11/2024,yandex.ru,social,(referral),$91.72,2045,1603,323,$782.57
1/19/2024,yandex.ru,paid,solution_marketing,$70.39,1806,1146,481,$929.35
1/9/2024,brightedge--c.vf.force.com,social,chrome_launch_switch,$36.26,9243,8499,120,$959.27
1/28/2024,yandex.ru,paid,christmas_cmp,$61.67,3139,2900,733,$510.57
1/9/2024,linkedin.com,paid,christmas_cmp,$54.30,4544,4526,175,$826.94
1/17/2024,bing,paid,solution_marketing,$86.40,6563,6143,737,$107.33
1/10/2024,linkedin.com,social,solution_marketing,$88.98,2481,1667,839,$825.53
1/16/2024,gdmsugar.gartner.com,(none),chrome_launch_switch,$48.57,6620,5694,561,$397.26
1/5/2024,chrome_launch_switch,paid,(organic),$68.65,2251,1758,249,$233.89
1/1/2024,bing,(none),christmas_cmp,$90.51,9173,8442,722,$510.66
1/9/2024,brightedge--c.vf.force.com,organic,(direct),$45.25,4373,3767,634,$244.27
1/18/2024,brightedge--c.vf.force.com,organic,solution_marketing,$80.49,9629,8934,735,$420.11
1/12/2024,chrome_launch_switch,social,(organic),$58.22,4178,3844,122,$527.37
1/9/2024,google,organic,service_strategy,$38.87,2495,1892,716,$560.19
1/11/2024,(direct),organic,solution_data,$74.27,1364,540,995,$820.75
1/22/2024,app.amplemarket.com,paid,solution_data,$20.53,9826,9390,419,$457.68
1/8/2024,linkedin.com,social,(organic),$50.81,3994,3011,138,$358.86
1/16/2024,meta,referral,(organic),$87.72,3611,3455,402,$928.09
1/29/2024,enterprisemarketingportal.google,referral,(organic),$35.86,4104,3844,378,$732.54
1/11/2024,linkedin.com,social,(organic),$94.28,8214,7564,461,$185.56
1/7/2024,yandex.ru,paid,(organic),$92.93,4674,3754,981,$825.15
1/18/2024,meta,social,solution_marketing,$40.04,5887,5588,487,$100.55
1/22/2024,meta,social,(direct),$39.80,7504,6898,809,$141.36
1/5/2024,enterprisemarketingportal.google,organic,service_strategy,$34.39,2258,1337,604,$693.52
1/7/2024,yandex.ru,(none),chrome_launch_switch,$45.20,5438,5179,977,$401.83
1/24/2024,app.amplemarket.com,referral,solution_marketing,$66.46,5970,5155,655,$598.27
1/22/2024,momentum.com,paid,solution_marketing,$89.11,5600,4661,498,$636.00
1/25/2024,(direct),paid,solution_data,$44.99,3908,3059,493,$428.42
1/1/2024,(direct),(none),(direct),$44.89,5706,4706,268,$234.29
1/12/2024,(direct),paid,chrome_launch_switch,$68.07,3091,2505,208,$521.84
1/22/2024,brightedge--c.vf.force.com,social,solution_marketing,$35.22,5268,4483,497,$381.70
1/22/2024,meta,social,solution_data,$97.37,7805,7603,374,$934.38
